SPKID,SubjectID
SMJ03050,41012
SMJ03050,41013
SMJ03050,41014
SMJ03050,41059
SMJ03050,41068
SMJ03050,41069
SMJ03050,41070
SMJ03050,41099
SMJ03050,48622
SMJ03052,31251
SMJ03053,43014
SMJ03053,43015
SMJ03053,43016
SMJ03053,43017
SMJ03053,43018
SMJ03053,49312
SMJ03053,49312
SMJ03053,49325
SMJ03053,49325
SMJ03055,48023
SMJ03055,48531
SMJ03055,48622
SMJ03055,49928
SMJ03056,49316
SMJ03056,49322
SMJ03056,49325
SMJ03056,49928
SMJ03057,49307
SMJ03057,49325
SMJ03057,49328
SMJ03057,49928
SMJ03058,49261
SMJ03058,49274
SMJ03058,49329
SMJ03058,49928
SMJ03060,41106
SMJ03060,41107
SMJ03060,41108
SMJ03060,41109
SMJ03060,41118
SMJ03060,41301
SMJ03060,41302
SMJ03060,41304
SMJ03060,41305
SMJ03060,41307
SMJ03060,41308
SMJ03060,41309
SMJ03060,49274
SMJ03060,49312
SMJ03060,49329
SMJ03060,49928
SMJ03063,48033
SMJ03063,48434
SMJ03063,48450
SMJ03065,31275
SMJ03065,41903
SMJ03065,41905
SMJ03066,31005
SMJ03066,31253
SMJ03066,31256
SMJ03066,31271
SMJ03066,32146
SMJ03066,42913
SMJ03066,48024
SMJ03067,41092
SMJ03067,48033
SMJ03067,48430
SMJ03067,48434
SMJ03067,48450
SMJ03430,32555
SMJ03430,42043
SMJ03430,42044
SMJ03430,49261
SMJ03430,49274
SMJ03430,49275
SMJ03430,49329
SMJ03432,31242
SMJ03432,31251
SMJ03432,31253
SMJ03432,31269
SMJ03432,31282
SMJ03432,31748
SMJ03432,31927
SMJ03432,41001
SMJ03432,41025
SMJ03432,41026
SMJ03432,48023
SMJ03432,48024
SMJ03432,48433
SMJ03433,48821
SMJ04024,16002
SMJ04024,16003
SMJ04024,16004
SMJ04024,16005
SMJ04024,16006
SMJ04024,16238
SMJ06020,92041
SMJ06020,92044
SMJ06020,92713
SMJ06020,92869
SMJ06023,92075
SMJ06023,92078
SMJ06023,92080
SMJ06023,92083
SMJ06023,92713
SMJ06023,92869
SMJ06023,92918
SMJ06027,92044
SMJ06027,92045
SMJ06027,92713
SMJ06027,92869
SMJ06032,92616
SMJ06032,92617
SMJ06032,92713
SMJ06032,92869
SMJ06033,92613
SMJ06033,92614
SMJ06033,92615
SMJ06033,92620
SMJ06034,92721
SMJ06034,92845
SMJ06034,92934
SMJ06034,93006
SMJ07002,010304
SMJ07002,010306
SMJ07002,92059
SMJ07002,92063
SMJ07002,92721
SMJ07002,92869
SMJ08037,21741
SMJ08037,21745
SMJ08037,21797
SMJ08037,21877
SMJ08037,21946
SMJ08037,21947
SMJ08037,21948
SMJ08037,21963
SMJ08038,21717
SMJ08038,21811
SMJ08038,21832
SMJ08038,21926
SMJ08066,21702
SMJ08066,21720
SMJ08066,21889
SMJ08066,21896
SMJ08075,49001
SMJ08075,49002
SMJ08075,49004
SMJ08075,49016
SMJ08075,49309
SMJ08084,24706
SMJ08084,24707
SMJ08084,24710
SMJ08084,24713
SMJ08084,24720
SMJ08084,24729
SMJ08084,24730
SMJ08084,24736
SMJ08084,24738
SMJ08084,24742
SMJ08084,24749
SMJ08084,24750
SMJ08084,24752
SMJ08084,24760
SMJ08086,15315
SMJ08086,15317
SMJ08086,15325
SMJ08086,15327
SMJ08086,15328
SMJ08086,15336
SMJ08086,15346
SMJ08086,15348
SMJ08086,15360
SMJ08086,15362
SMJ08086,15364
SMJ08098,22708
SMJ08098,22759
SMJ08098,22787
SMJ08098,22799
SMJ08109,21227
SMJ08109,21228
SMJ08109,21440
SMJ08109,21510
SMJ08109,21511
SMJ08109,21513
SMJ08111,24706
SMJ08111,24707
SMJ08111,24713
SMJ08111,24736
SMJ08111,24738
SMJ08111,24742
SMJ08111,24750
SMJ08111,24757
SMJ08111,24760
SMJ08116,22319
SMJ08116,22320
SMJ08116,22420
SMJ08116,22522
SMJ08120,22566
SMJ08120,22567
SMJ08120,22573
SMJ08120,22574
SMJ08120,22575
SMJ08120,22576
SMJ08123,25503
SMJ08123,25556
SMJ08123,25557
SMJ08123,25574
SMJ08123,25575
SMJ08123,25602
SMJ08123,25620
SMJ08123,25624
SMJ08126,21646
SMJ08126,21656
SMJ08126,21657
SMJ08126,21658
SMJ08128,21036
SMJ08128,21037
SMJ08128,21407
SMJ08128,21510
SMJ08128,21555
SMJ08129,21510
SMJ08129,21511
SMJ08129,21514
SMJ08129,21591
SMJ08129,21595
SMJ08129,22240
SMJ08129,24220
SMJ08130,21440
SMJ08130,21510
SMJ08130,21511
SMJ08130,21512
SMJ08130,21513
SMJ08130,21595
SMJ08131,24207
SMJ08131,24510
SMJ08131,52662
SMJ08131,52663
SMJ08137,24202
SMJ08137,24210
SMJ08137,24309
SMJ08137,24510
SMJ08138,24202
SMJ08138,24205
SMJ08138,24210
SMJ08138,24211
SMJ08138,24212
SMJ08138,24220
SMJ08138,24222
SMJ08138,24223
SMJ08138,24224
SMJ08138,24306
SMJ08138,24309
SMJ08138,24331
SMJ08138,24415
SMJ08147,25705
SMJ08147,25721
SMJ08147,25741
SMJ08147,25743
SMJ08148,21717
SMJ08148,21811
SMJ08148,21832
SMJ08148,21854
SMJ08153,57210
SMJ08153,57214
SMJ08153,57215
SMJ08155,21918
SMJ08155,21920
SMJ08155,21935
SMJ08155,21952
SMJ08184,24706
SMJ08184,24707
SMJ08184,24734
SMJ08184,24738
SMJ08184,24750
SMJ08194,92050
SMJ08194,92067
SMJ08194,92869
SMJ08194,92932
SMJ08195,21644
SMJ08195,22016
SMJ08195,22566
SMJ08195,22567
SMJ08195,22573
SMJ08195,22576
SMJ08195,26600
SMJ08197,24109
SMJ08197,24202
SMJ08197,24205
SMJ08197,24220
SMJ08197,24306
SMJ08198,24108
SMJ08198,24202
SMJ08198,24210
SMJ08198,52662
SMJ08201,24720
SMJ08201,24734
SMJ08201,24750
SMJ08201,24757
SMJ08202,25705
SMJ08202,25721
SMJ08202,25741
SMJ08202,25742
SMJ08202,25765
SMJ08203,21639
SMJ08203,21640
SMJ08203,21650
SMJ08203,21664
SMJ08204,24205
SMJ08204,24220
SMJ08204,24224
SMJ08204,24306
SMJ08204,24331
SMJ08205,24706
SMJ08205,24707
SMJ08205,24738
SMJ08205,24750
SMJ08206,16259
SMJ08206,16260
SMJ08206,16262
SMJ08207,24706
SMJ08207,24707
SMJ08207,24710
SMJ08207,24713
SMJ08207,24720
SMJ08207,24729
SMJ08207,24730
SMJ08207,24734
SMJ08207,24736
SMJ08207,24738
SMJ08207,24742
SMJ08207,24749
SMJ08207,24750
SMJ08207,24752
SMJ08207,24760
SMJ08208,21717
SMJ08208,21811
SMJ08208,21832
SMJ08208,21926
SMJ08209,21879
SMJ08209,21881
SMJ08209,21896
SMJ08209,21928
SMJ08213,21930
SMJ08213,21936
SMJ08213,21939
SMJ08213,21959
SMJ08216,15364
SMJ08216,21741
SMJ08216,21797
SMJ08216,21877
SMJ08216,21926
SMJ08216,21947
SMJ08216,22747
SMJ08216,23706
SMJ08216,24734
SMJ08216,25742
SMJ08217,12511
SMJ08217,12515
SMJ08217,12535
SMJ08217,12537
SMJ08217,12591
SMJ08217,15146
SMJ08217,15314
SMJ08217,15362
SMJ08219,21510
SMJ08219,21513
SMJ08219,23570
SMJ08219,85202
SMJ08219,91123
SMJ08220,21639
SMJ08220,21640
SMJ08220,21650
SMJ08220,21664
SMJ08221,21646
SMJ08221,21656
SMJ08221,21657
SMJ08221,21658
SMJ08223,81538
SMJ08223,81539
SMJ08223,81540
SMJ08223,94663
SMJ09028,23022
SMJ09028,23506
SMJ09028,23566
SMJ09028,23567
SMJ09028,23568
SMJ09028,23570
SMJ09028,23571
SMJ09030,70110
SMJ09030,79006
SMJ09030,79011
SMJ09030,79013
SMJ09030,79014
SMJ09030,79015
SMJ09030,79017
SMJ09030,79018
SMJ09030,79032
SMJ09030,79033
SMJ09030,79603
SMJ09033,70110
SMJ09033,79017
SMJ09033,79018
SMJ09033,79036
SMJ09033,79606
SMJ09037,77716
SMJ09037,77745
SMJ09037,77938
SMJ09037,77942
SMJ09037,77947
SMJ09037,78113
SMJ09037,78122
SMJ09037,78126
SMJ09037,78244
SMJ09037,78601
SMJ09037,78602
SMJ09037,78603
SMJ09037,79708
SMJ09037,79771
SMJ09040,23115
SMJ09040,23566
SMJ09040,23567
SMJ09040,23568
SMJ09040,23570
SMJ09058,23507
SMJ09058,23508
SMJ09058,23509
SMJ09058,23571
SMJ09059,70327
SMJ09059,71116
SMJ09059,77716
SMJ09059,77745
SMJ09059,77938
SMJ09059,77942
SMJ09059,78153
SMJ09059,79771
SMJ10020,11212
SMJ10020,11216
SMJ10020,11222
SMJ10020,11247
SMJ10020,11248
SMJ10028,99021
SMJ10028,99022
SMJ10028,99023
SMJ10028,99024
SMJ10030,65306
SMJ10030,65307
SMJ10030,65411
SMJ10030,91705
SMJ10031,37233
SMJ10031,68320
SMJ10031,68414
SMJ10076,15604
SMJ10076,15608
SMJ10076,15618
SMJ10076,15618
SMJ10076,15640
SMJ10076,15640
SMJ10076,21720
SMJ10076,21832
SMJ10076,21896
SMJ10076,21926
SMJ10076,25765
SMJ10085,15315
SMJ10085,15317
SMJ10085,15325
SMJ10085,15327
SMJ10085,15328
SMJ10085,15336
SMJ10085,15346
SMJ10085,15348
SMJ10085,15360
SMJ10085,15362
SMJ10085,15364
SMJ10086,24309
SMJ10086,24331
SMJ10086,31266
SMJ10086,41082
SMJ10087,21832
SMJ10087,21879
SMJ10087,21894
SMJ10087,21895
SMJ10087,21896
SMJ10087,21928
SMJ10088,41001
SMJ10088,41092
SMJ10088,41891
SMJ10088,41903
SMJ10088,41905
SMJ10088,48033
SMJ10088,48450
SMJ10089,48033
SMJ10089,48451
SMJ10089,48570
SMJ10090,41092
SMJ10090,48033
SMJ10090,48434
SMJ10090,48450
SMJ10095,12515
SMJ10095,12518
SMJ10095,12535
SMJ10095,15142
SMJ10095,15146
SMJ10095,17700
SMJ10095,17704
SMJ10096,94658
SMJ10096,94662
SMJ10096,94663
SMJ10097,81538
SMJ10097,81539
SMJ10097,81540
SMJ10097,94657
SMJ10097,94665
SMJ10099,21953
SMJ10099,42709
SMJ10099,42710
SMJ10099,42711
SMJ10099,42712
SMJ10099,42713
SMJ10099,42714
SMJ10099,42715
SMJ10099,42716
SMJ10103,49001
SMJ10103,49002
SMJ10103,49003
SMJ10103,49004
SMJ10103,49006
SMJ10103,49069
SMJ10103,49098
SMJ10103,49309
SMJ10103,49680
SMJ10104,42001
SMJ10104,42026
SMJ10104,42721
SMJ10104,42906
SMJ10104,49261
SMJ10104,49275
SMJ10104,91132
SMJ10105,49004
SMJ10105,49006
SMJ10105,49016
SMJ10106,49002
SMJ10106,49069
SMJ10106,49098
SMJ10106,49309
SMJ10107,32509
SMJ10107,42017
SMJ10107,42070
SMJ10107,95563
SMJ10108,32130
SMJ10108,32146
SMJ10108,32513
SMJ10108,32567
SMJ10108,42028
SMJ10108,42904
SMJ10108,42913
SMJ10109,32531
SMJ10109,32557
SMJ10109,32558
SMJ10109,32559
SMJ10109,32560
SMJ10109,32569
SMJ10109,32990
SMJ10109,42900
SMJ10109,49016
SMJ10110,32009
SMJ10110,32011
SMJ10110,32118
SMJ10110,32516
SMJ10110,32520
SMJ10110,32524
SMJ10110,32547
SMJ10110,32548
SMJ10110,42027
SMJ10110,42891
SMJ10111,32509
SMJ10111,32557
SMJ10111,32569
SMJ10111,32570
SMJ10111,32571
SMJ10111,32603
SMJ10111,42017
SMJ10111,42904
SMJ10112,32309
SMJ10112,32310
SMJ10112,32524
SMJ10112,32547
SMJ10112,32548
SMJ10112,42000
SMJ10112,42035
SMJ10112,42036
SMJ10112,42037
SMJ10112,42891
SMJ10112,42904
SMJ10112,49202
SMJ10113,42717
SMJ10113,42718
SMJ10113,42719
SMJ10113,42720
SMJ10118,21953
SMJ10118,21954
SMJ10118,21958
SMJ10118,22788
SMJ10118,24748
SMJ10118,25720
SMJ10121,57225
SMJ10121,57228
SMJ10121,57229
SMJ10121,57232
SMJ10121,57235
SMJ10122,94700
SMJ10122,94702
SMJ10122,94704
SMJ10122,94706
SMJ10122,94707
SMJ10122,94712
SMJ10122,94713
SMJ10122,94714
SMJ10122,94715
SMJ10123,60105
SMJ10123,60106
SMJ10123,60109
SMJ10123,60116
SMJ10123,60117
SMJ10123,60904
SMJ10123,68109
SMJ10125,57031
SMJ10125,57122
SMJ10125,57142
SMJ10125,57162
SMJ10126,57031
SMJ10126,57046
SMJ10126,57053
SMJ10126,57145
SMJ10127,96315
SMJ10127,96323
SMJ10127,96327
SMJ10127,96329
SMJ10128,96332
SMJ10128,96335
SMJ10129,96327
SMJ10129,96329
SMJ10130,96329
SMJ10130,96331
SMJ10132,92074
SMJ10132,92076
SMJ10132,92079
SMJ10132,92081
SMJ10132,92084
SMJ10132,92713
SMJ10132,92869
SMJ10132,92902
SMJ10133,92062
SMJ10133,92064
SMJ10133,92713
SMJ10133,92869
SMJ10134,92065
SMJ10134,92068
SMJ10134,92073
SMJ10134,92074
SMJ10134,92076
SMJ10134,92077
SMJ10134,92078
SMJ10134,92082
SMJ10134,92713
SMJ10134,92869
SMJ10135,92713
SMJ10135,92869
SMJ10135,96727
SMJ10135,96803
SMJ10136,92037
SMJ10136,92072
SMJ10136,92613
SMJ10136,92620
SMJ10137,92022
SMJ10137,92027
SMJ10137,92869
SMJ10137,98727
SMJ10138,92721
SMJ10138,92845
SMJ10138,92934
SMJ10138,93006
SMJ10139,16004
SMJ10139,16016
SMJ10139,16017
SMJ10139,16018
SMJ10139,16238
SMJ10140,12515
SMJ10140,17556
SMJ10140,17771
SMJ10140,17775
SMJ10141,15602
SMJ10141,15603
SMJ10141,15604
SMJ10141,15608
SMJ10141,15610
SMJ10141,15618
SMJ10141,15619
SMJ10141,15622
SMJ10141,15637
SMJ10141,15638
SMJ10141,15639
SMJ10141,15640
SMJ10141,15643
SMJ10141,15645
SMJ10141,15646
SMJ10142,15315
SMJ10142,15325
SMJ10142,15336
SMJ10142,15348
SMJ10142,15637
SMJ10143,57210
SMJ10143,57211
SMJ10143,57214
SMJ10143,57215
SMJ10143,57218
SMJ10144,15643
SMJ10144,23710
SMJ10144,23711
SMJ10144,23714
SMJ10144,23715
SMJ10144,23716
SMJ10144,23717
SMJ10145,15643
SMJ10145,23717
SMJ10145,36103
SMJ10145,36104
SMJ10145,37252
SMJ10145,60117
SMJ10146,15625
SMJ10146,15626
SMJ10146,15640
SMJ10146,15643
SMJ10146,57214
SMJ10147,15610
SMJ10147,15616
SMJ10147,15617
SMJ10147,15618
SMJ10147,15640
SMJ10148,80110
SMJ10148,80111
SMJ10148,80112
SMJ10148,80113
SMJ10148,80114
SMJ10148,80115
SMJ10148,80116
SMJ10148,80117
SMJ10148,80118
SMJ10148,80119
SMJ10149,090010
SMJ10149,090011
SMJ10149,090012
SMJ10149,090013
SMJ10149,090014
SMJ10149,090015
SMJ10149,090016
SMJ10149,090017
SMJ10149,090018
SMJ10149,090019
SMJ10149,090020
SMJ10149,96327
SMJ10149,96329
SMJ10151,010301
SMJ10151,010302
SMJ10151,010303
SMJ10151,010304
SMJ10151,010305
SMJ10151,010306
SMJ10151,010307
SMJ10151,010308
SMJ10156,48080
SMJ10156,81529
SMJ10156,81546
SMJ10156,81547
SMJ10157,41180
SMJ10157,41181
SMJ10157,41182
SMJ10157,41183
SMJ10157,41184
SMJ10157,41185
SMJ10158,41117
SMJ10158,65212
SMJ10159,21511
SMJ10159,22430
SMJ10159,22574
SMJ10159,22575
SMJ10159,22576
SMJ10159,23507
SMJ10159,23509
SMJ10159,23571
SMJ10159,24331
SMJ10159,25503
SMJ10159,25624
SMJ10160,17556
SMJ10160,17775
SMJ10161,22708
SMJ10161,22759
SMJ10161,22777
SMJ10161,22787
SMJ10161,22798
SMJ10161,22799
SMJ10161,22803
SMJ10161,77938
SMJ10161,79708
SMJ10162,16138
SMJ10162,16263
SMJ10162,16314
SMJ10162,16422
SMJ10162,16471
SMJ10162,16912
SMJ10162,42095
SMJ10162,48370
SMJ10162,48850
SMJ10163,48366
SMJ10163,48371
SMJ10163,48389
SMJ10163,49047
SMJ10163,49131
SMJ10163,49150
SMJ10163,49151
SMJ10164,31080
SMJ10164,31250
SMJ10164,31748
SMJ10164,31777
SMJ10164,41019
SMJ10164,41020
SMJ10164,41021
SMJ10164,41889
SMJ10165,35006
SMJ10165,37161
SMJ10165,37233
SMJ10165,37242
SMJ10165,37345
SMJ10166,37161
SMJ10166,37252
SMJ10166,37262
SMJ10166,37345
SMJ10166,37363
SMJ10166,37373
SMJ10166,37495
SMJ10167,35006
SMJ10167,37242
SMJ10167,37336
SMJ10167,37345
SMJ10167,37495
SMJ10168,32009
SMJ10168,32011
SMJ10168,32520
SMJ10168,42027
SMJ10169,42028
SMJ10169,42174
SMJ10169,42177
SMJ10169,43008
SMJ10170,42173
SMJ10170,42174
SMJ10170,42850
SMJ10170,43008
SMJ10171,42090
SMJ10171,43123
SMJ10171,43124
SMJ10171,48550
SMJ10171,48561
SMJ10171,48571
SMJ10174,49106
SMJ10174,49118
SMJ10174,49118
SMJ10174,49119
SMJ10174,49254
SMJ10174,49254
SMJ10174,49257
SMJ10174,49258
SMJ10175,16233
SMJ10175,49102
SMJ10175,49102
SMJ10175,49106
SMJ10175,49106
SMJ10175,49257
SMJ10175,49258
SMJ10176,49107
SMJ10176,49107
SMJ10176,49117
SMJ10176,49255
SMJ10176,49255
SMJ10176,49256
SMJ10176,49257
SMJ10177,48353
SMJ10177,48360
SMJ10177,48362
SMJ10177,48366
SMJ10177,48370
SMJ10177,48371
SMJ10177,48389
SMJ10178,50816
SMJ10178,50817
SMJ10178,50819
SMJ10178,50820
SMJ10179,91132
SMJ10179,91142
SMJ10179,91161
SMJ10179,91400
SMJ10179,91401
SMJ10179,91817
SMJ10179,91818
SMJ10180,65202
SMJ10180,65306
SMJ10180,65307
SMJ10180,65409
SMJ10180,65411
SMJ10180,65621
SMJ10181,65621
SMJ10181,91100
SMJ10181,91107
SMJ10181,91123
SMJ10181,91154
SMJ10181,91159
SMJ10181,91270
SMJ10181,91309
SMJ10182,35005
SMJ10182,35007
SMJ10182,37161
SMJ10182,37233
SMJ10182,37242
SMJ10182,37252
SMJ10182,37262
SMJ10182,37335
SMJ10182,37336
SMJ10182,37345
SMJ10182,37363
SMJ10182,37495
SMJ10183,35005
SMJ10183,35006
SMJ10183,37335
SMJ10183,37336
SMJ10183,37345
SMJ10183,37363
SMJ10183,37495
SMJ10184,91132
SMJ10184,91148
SMJ10184,91161
SMJ10184,91314
SMJ10184,91400
SMJ10184,91401
SMJ10184,91705
SMJ10184,91707
SMJ10185,37336
SMJ10185,68206
SMJ10185,68412
SMJ10185,68413
SMJ10185,68414
SMJ10185,68416
SMJ10185,68606
SMJ10186,41302
SMJ10186,42057
SMJ10186,48520
SMJ10186,48530
SMJ10186,48540
SMJ10187,36100
SMJ10187,36101
SMJ10187,36103
SMJ10187,36104
SMJ10187,36106
SMJ10187,36109
SMJ10187,94692
SMJ10187,94693
SMJ10188,40001
SMJ10188,40002
SMJ10188,41001
SMJ10188,41025
SMJ10188,41026
SMJ10188,41891
SMJ10189,31748
SMJ10189,40003
SMJ10189,40004
SMJ10189,41001
SMJ10189,41026
SMJ10189,41891
SMJ10190,31260
SMJ10190,31777
SMJ10190,40005
SMJ10190,40006
SMJ10190,41001
SMJ10190,41020
SMJ10190,41889
SMJ10191,35391
SMJ10191,37181
SMJ10191,37233
SMJ10191,37242
SMJ10191,37252
SMJ10191,37335
SMJ10191,41076
SMJ10191,41171
SMJ10191,41172
SMJ10191,41173
SMJ10191,41174
SMJ10191,41175
SMJ10191,41302
SMJ10191,43025
SMJ10191,48080
SMJ10192,17907
SMJ10192,17912
SMJ10193,17132
SMJ10193,17133
SMJ10195,41108
SMJ10195,42057
SMJ10195,43027
SMJ10195,43028
SMJ10195,49274
SMJ10196,41130
SMJ10196,43029
SMJ10196,977917
SMJ10196,97901
SMJ10196,99200
STM90016,976111
STM90017,976411
STM90018,976421
STM90020,976431
STM90021,976211
STM90023,976451
STM90106,33130
STM90106,33230
STM90106,48210
STM90106,48230
STM90106,48240
STM90106,48250
STM90106,48260
STM90106,48270
STM90106,68037
STM90107,33130
STM90107,33230
STM90107,48230
STM90107,48240
STM90107,48250
STM90107,48260
STM90107,68037
STM90108,21212
STM90108,21214
STM90108,22108
STM90108,22208
STM90108,23115
STM90108,24109
STM90108,25300
STM90210,22901
STM90210,22902
STM90210,22903
STM90210,22906
STM90210,22908
STM90212,21908
STM90212,21991
STM90212,21992
STM90212,21993
STM90212,21994
STM90213,24331
STM90213,24758
STM90213,24770
STM90213,24771
STM90213,24902
STM90213,24908
STM90272,33130
STM90272,33230
STM90272,48230
STM90272,48240
STM90272,48260
STM90272,68037
STM90273,21212
STM90273,21214
STM90273,22108
STM90273,22208
STM90273,23115
STM90273,24109
STM90273,25300
STM90273,26134
STM90285,21214
STM90285,22108
STM90285,22157
STM90285,22208
STM90285,22605
STM90285,23115
STM90285,24109
STM90285,25300
STM90285,26134
STM90345,21715
STM90345,21880
STM90345,22800
STM90345,23709
STM90345,24834
STM90345,25799
STM90356,33130
STM90356,33230
STM90356,48230
STM90356,48240
STM90356,48260
STM90356,68037
STM90373,16022
STM90373,16103
STM90373,16105
STM90373,16109
STM90373,16137
STM90373,16138
STM90373,16203
STM90373,16206
STM90373,16207
STM90373,16212
STM90373,16263
STM90373,16264
STM90373,16265
STM90373,16266
STM90373,16307
STM90373,16313
STM90373,16314
STM90373,16317
STM90373,16412
STM90373,16422
STM90373,16423
STM90373,16468
STM90373,16469
STM90373,16470
STM90373,16471
STM90373,16912
STM90373,16913
STM90373,16914
STM90499,979505
STM90499,979506
STM90499,979507
STM90502,15142
STM90502,15146
STM90502,15222
STM90502,17700
STM90503,15144
STM90503,15145
STM90503,15241
STM90503,15251
STM90504,15143
STM90504,15301
STM90504,15302
STM90504,15904
STM90505,12002
STM90505,12518
STM90505,12535
STM90505,15011
STM90505,15143
STM90505,15301
STM90505,15345
STM90505,15602
STM90505,15603
STM90505,15604
STM90505,15608
STM90505,15619
STM90505,15639
STM90505,15640
STM90505,171200
STM90505,17774
STM90505,17775
STM90505,49125
STM90522,37233
STM90522,48023
STM90522,60117
STM90522,60904
STM90522,68109
STM90558,70110
STM90558,79006
STM90558,79011
STM90558,79013
STM90558,79014
STM90558,79015
STM90558,79017
STM90558,79018
STM90558,79032
STM90558,79033
STM90558,79036
STM90558,79603
STM90558,79606
STM90559,70102
STM90559,70103
STM90559,70211
STM90559,70311
STM90559,70327
STM90559,76002
STM90559,76023
STM90559,76024
STM90559,76027
STM90559,76110
STM90559,76115
STM90559,76212
STM90559,77715
STM90560,70106
STM90560,77716
STM90560,777251
STM90560,777252
STM90560,77734
STM90560,77740
STM90560,77745
STM90560,77889
STM90560,77890
STM90560,77891
STM90560,77893
STM90560,77898
STM90560,77903
STM90560,77930
STM90560,77938
STM90560,78010
STM90560,78015
STM90560,78026
STM90560,78105
STM90560,78107
STM90560,78113
STM90560,78122
STM90560,78126
STM90560,78129
STM90560,78150
STM90560,78153
STM90560,78181
STM90560,78184
STM90560,78186
STM90560,78188
STM90560,78206
STM90560,78210
STM90560,78216
STM90560,78218
STM90560,78220
STM90560,78222
STM90560,78229
STM90560,78235
STM90560,78236
STM90560,78238
STM90560,78239
STM90560,78241
STM90560,78244
STM90560,78245
STM90560,78246
STM90560,78248
STM90560,78257
STM90560,78258
STM90560,78259
STM90560,78260
STM90560,78261
STM90560,78262
STM90560,78263
STM90560,78264
STM90560,78266
STM90560,78270
STM90560,78271
STM90560,78274
STM90560,78285
STM90560,78290
STM90560,78292
STM90560,78295
STM90560,78296
STM90560,78297
STM90560,78298
STM90560,78299
STM90560,78301
STM90560,78601
STM90560,78602
STM90560,78603
STM90560,78725
STM90560,78726
STM90560,78727
STM90560,79708
STM90560,79771
STM90561,91529
STM90561,91530
STM90561,92442
STM90561,92443
STM90561,92444
STM90561,92445
STM90561,92446
STM90561,92447
STM90561,92448
STM90561,92449
STM90561,92450
STM90561,92451
STM90561,92461
STM90561,92462
STM90561,92463
STM90561,92464
STM90561,92465
STM90561,92466
STM90563,91529
STM90563,91530
STM90563,92442
STM90563,92443
STM90563,92444
STM90563,92445
STM90563,92447
STM90563,92448
STM90563,92452
STM90563,92453
STM90563,92454
STM90563,92455
STM90563,92456
STM90563,92457
STM90563,92460
STM90651,31265
STM90651,31266
STM90651,31268
STM90651,31269
STM90651,31271
STM90651,31272
STM90651,41039
STM90651,41092
STM90651,48023
STM90671,48221
STM90671,48310
STM90671,48321
STM90671,48330
STM90671,48331
STM90671,48340
STM90671,48350
STM90671,48352
STM90671,48362
STM90671,48641
STM90671,48821
STM90671,48850
STM90671,48860
STM90671,65111
STM90679,33130
STM90679,33230
STM90679,41039
STM90679,60006
STM90679,60101
STM90679,65111
STM90679,65212
STM90679,68101
STM90679,68201
STM90679,91123
STM90679,91161
STM90679,91400
STM90680,33116
STM90680,60006
STM90680,65111
STM90680,65212
STM90680,91123
STM90680,91132
STM90680,91161
STM90680,91400
STM90681,33130
STM90681,33230
STM90681,35007
STM90681,37161
STM90681,60006
STM90681,65111
STM90681,65212
STM90681,68101
STM90681,68201
STM90681,91123
STM90681,91161
STM90681,91400
STM90683,37336
STM90683,68075
STM90683,68206
STM90683,68412
STM90683,68413
STM90683,68416
STM90683,68513
STM90683,68606
STM90694,65001
STM90694,65202
STM90694,91100
STM90694,91107
STM90694,91154
STM90694,91156
STM90694,91159
STM90694,91168
STM90694,91178
STM90694,91192
STM90694,91193
STM90694,91194
STM90694,91195
STM90694,91196
STM90694,91239
STM90694,91270
STM90694,91314
STM90694,91320
STM90694,91401
STM90694,91500
STM90694,91563
STM90694,91707
STM90695,32524
STM90695,32555
STM90695,32557
STM90695,32606
STM90699,41277
STM90699,48560
STM90699,48580
STM90699,49274
STM90704,22319
STM90704,22320
STM90704,22420
STM90704,79017
STM90705,25503
STM90705,25556
STM90705,25557
STM90705,25624
STM90725,86321
STM90725,86322
STM90725,86400
STM90742,70102
STM90742,70103
STM90742,70104
STM90742,70106
STM90742,70107
STM90742,70109
STM90742,70114
STM90742,70211
STM90742,70311
STM90742,70317
STM90742,70517
STM90742,70616
STM90742,70617
STM90743,77740
STM90743,77889
STM90743,77890
STM90743,77893
STM90743,77898
STM90743,77903
STM90743,77905
STM90743,78015
STM90743,78186
STM90743,78188
STM90743,78238
STM90744,92354
STM90744,92667
STM90744,92668
STM90744,92669
STM90744,92670
STM90744,92671
STM90744,92672
STM90744,92673
STM90745,92674
STM90745,92675
STM90745,92676
STM90745,92677
STM90745,92678
STM90745,92679
STM90745,92680
STM90745,92681
STM90746,92682
STM90746,92684
STM90746,92685
STM90746,92686
STM90746,92687
STM90746,92688
STM90746,92689
STM90755,96001
STM90755,96002
STM90755,96003
STM90755,96004
STM90755,96005
STM90755,96006
STM90755,96007
STM90755,96008
STM90755,96009
STM90755,96010
STM90755,96011
STM90755,96012
STM90755,96013
STM90755,96014
STM90755,96015
STM90755,96017
STM90755,96024
STM90755,96025
STM90762,98725
STM90762,98726
STM90763,92050
STM90763,92603
STM90763,92638
STM90763,92887
STM90763,92917
STM90781,013438
STM90781,013439
STM90792,75411
STM90792,75422
STM90792,75423
STM90792,75424
STM90794,11501
STM90794,11502
STM90794,11503
STM90794,11504
STM90794,11551
STM90794,11552
STM90794,11553
STM90794,11554
STM90794,11555
STM90795,15604
STM90795,15608
STM90795,15619
STM90795,15623
STM90795,15624
STM90795,15627
STM90798,23907
STM90798,23908
STM90798,23909
STM90798,23910
STM90798,23917
STM90798,23918
